file,energy / Ha
qm7_4183,-289.397827631903
qm7_4184,-361.159677592039
qm7_4185,-326.474247653327
qm7_4186,-326.483847424259
qm7_4187,-326.474791754786
qm7_4188,-324.056750332811
qm7_4189,-325.27117845822
qm7_419,-266.171856545053
qm7_4190,-324.0447630901
qm7_4191,-324.095812619181
qm7_4192,-326.509916714177
qm7_4193,-326.494862474281
qm7_4194,-289.457238947542
qm7_4195,-325.286483681578
qm7_4196,-326.488516926233
qm7_4197,-326.510700102124
qm7_4198,-326.493888076307
qm7_4199,-361.094007589743
qm7_42,-192.742577833393
qm7_420,-267.435406714757
qm7_4200,-340.125645400753
qm7_4201,-338.87889249766
qm7_4202,-342.494705259125
qm7_4203,-359.960553981917
qm7_4204,-358.733198372765
qm7_4205,-289.426360412116
qm7_4206,-362.329673018034
qm7_4207,-361.162440882582
qm7_4208,-338.837837979827
qm7_4209,-340.05195446067
qm7_421,-267.391293518912
qm7_4210,-341.288677644959
qm7_4211,-340.060456563958
qm7_4212,-361.160416031599
qm7_4213,-359.868148916763
qm7_4214,-361.098319851222
qm7_4215,-361.08915526935
qm7_4216,-289.427790799753
qm7_4217,-325.252638532082
qm7_4218,-324.031829211883
qm7_4219,-340.079269687852
qm7_422,-251.38799262339
qm7_4220,-341.264340405256
qm7_4221,-359.909250464712
qm7_4222,-361.098875626228
qm7_4223,-324.024506941456
qm7_4224,-361.115822446922
qm7_4225,-324.066122094081
qm7_4226,-322.835835961812
qm7_4227,-289.460629863607
qm7_4228,-321.572964671409
qm7_4229,-324.016484447518
qm7_423,-251.389519865432
qm7_4230,-322.760402850428
qm7_4231,-325.255077138425
qm7_4232,-324.064001129582
qm7_4233,-322.832812260387
qm7_4234,-321.573425776693
qm7_4235,-324.084385676109
qm7_4236,-325.319512947129
qm7_4237,-324.048220248456
qm7_4238,-289.430042470672
qm7_4239,-325.279608432155
qm7_424,-251.391337937569
qm7_4240,-324.081803217175
qm7_4241,-326.4801078631
qm7_4242,-325.317231832049
qm7_4243,-324.10478791407
qm7_4244,-322.876044324276
qm7_4245,-321.616650471292
qm7_4246,-326.478305799818
qm7_4247,-340.066985460109
qm7_4248,-338.835825928607
qm7_4249,-289.396544771457
qm7_425,-251.396875038614
qm7_4250,-337.574428006061
qm7_4251,-324.060516550725
qm7_4252,-322.830855976773
qm7_4253,-321.576202826014
qm7_4254,-340.046835541452
qm7_4255,-338.80680213327
qm7_4256,-337.555020121142
qm7_4257,-324.100574807388
qm7_4258,-322.873978992305
qm7_4259,-321.614949261627
qm7_426,-232.906823420299
qm7_4260,-289.430517746249
qm7_4261,-326.475361617739
qm7_4262,-324.014011807904
qm7_4263,-322.759631179706
qm7_4264,-324.02909295912
qm7_4265,-325.249789569868
qm7_4266,-340.064098765797
qm7_4267,-338.833414144819
qm7_4268,-337.573966118975
qm7_4269,-326.482098851244
qm7_427,-267.396923350874
qm7_4270,-324.034922456813
qm7_4271,-289.407887543589
qm7_4272,-274.630730035049
qm7_4273,-325.269729046787
qm7_4274,-326.478413669394
qm7_4275,-324.043932488297
qm7_4276,-326.490878476945
qm7_4277,-325.278140689424
qm7_4278,-324.106257570717
qm7_4279,-322.876391974319
qm7_428,-251.397560561943
qm7_4280,-321.613326093026
qm7_4281,-340.093591491957
qm7_4282,-338.861781534402
qm7_4283,-305.430692692165
qm7_4284,-337.597002508805
qm7_4285,-326.478263206907
qm7_4286,-340.092133566074
qm7_4287,-338.860536616057
qm7_4288,-337.596245936258
qm7_4289,-340.102700028968
qm7_429,-251.398025712099
qm7_4290,-338.871416166225
qm7_4291,-337.607029767307
qm7_4292,-324.029486843256
qm7_4293,-322.762142948042
qm7_4294,-304.217947278381
qm7_4295,-325.257010221067
qm7_4296,-359.873294050694
qm7_4297,-358.607376464913
qm7_4298,-361.099384192306
qm7_4299,-326.468035405612
qm7_43,-192.749813646997
qm7_430,-250.1444383452
qm7_4300,-322.81419966388
qm7_4301,-321.554036093803
qm7_4302,-324.049150497634
qm7_4303,-326.481934595798
qm7_4304,-326.485208167413
qm7_4305,-304.187685425819
qm7_4306,-326.483392880808
qm7_4307,-359.863609796777
qm7_4308,-358.602002355972
qm7_4309,-361.09914985255
qm7_431,-252.610884816973
qm7_4310,-325.240695880012
qm7_4311,-325.321477401294
qm7_4312,-325.243110195746
qm7_4313,-325.228723529976
qm7_4314,-325.319809257625
qm7_4315,-325.235908088944
qm7_4316,-289.416174327722
qm7_4317,-325.229762937483
qm7_4318,-325.321165924932
qm7_4319,-325.224127744276
qm7_432,-252.62536608188
qm7_4320,-325.316684570928
qm7_4321,-325.24059987549
qm7_4322,-325.325904932137
qm7_4323,-326.461125860506
qm7_4324,-326.549566567048
qm7_4325,-326.464605237344
qm7_4326,-326.460097717868
qm7_4327,-289.391164363648
qm7_4328,-326.550086444491
qm7_4329,-324.063907385994
qm7_433,-251.38848781827
qm7_4330,-325.232742074203
qm7_4331,-323.979742043541
qm7_4332,-323.99006980706
qm7_4333,-323.980496773156
qm7_4334,-324.07360818062
qm7_4335,-325.235963573218
qm7_4336,-325.32089978545
qm7_4337,-325.235737696784
qm7_4338,-289.39768838927
qm7_4339,-325.319206309545
qm7_434,-250.133396508252
qm7_4340,-325.23476609974
qm7_4341,-326.459567462782
qm7_4342,-326.549865850584
qm7_4343,-326.465647132074
qm7_4344,-323.981694558298
qm7_4345,-324.065494446586
qm7_4346,-326.466446744594
qm7_4347,-326.458457225753
qm7_4348,-326.547883088434
qm7_4349,-286.998156735389
qm7_435,-268.629569291171
qm7_4350,-322.853864631346
qm7_4351,-324.085764796885
qm7_4352,-324.080007966792
qm7_4353,-325.302475282968
qm7_4354,-325.312910967926
qm7_4355,-326.488113638891
qm7_4356,-326.490111508219
qm7_4357,-325.305698695914
qm7_4358,-326.485185647781
qm7_4359,-325.306936167702
qm7_436,-268.637539979319
qm7_4360,-304.211537904154
qm7_4361,-325.315271192885
qm7_4362,-326.539825347213
qm7_4363,-327.71872019017
qm7_4364,-327.719560377083
qm7_4365,-326.537268210126
qm7_4366,-324.084798773414
qm7_4367,-325.24234111481
qm7_4368,-324.054949464869
qm7_4369,-325.310534226609
qm7_437,-234.192567324901
qm7_4370,-325.309942579466
qm7_4371,-288.217135131165
qm7_4372,-325.294615673773
qm7_4373,-327.722242805116
qm7_4374,-326.538964132691
qm7_4375,-327.719203440414
qm7_4376,-327.715467719247
qm7_4377,-326.533518804341
qm7_4378,-341.252388318768
qm7_4379,-341.249721201607
qm7_438,-234.181283655306
qm7_4380,-341.261677034389
qm7_4381,-342.479728838902
qm7_4382,-288.211891815141
qm7_4383,-274.629947770646
qm7_4384,-340.051663920184
qm7_4385,-342.472550522547
qm7_4386,-340.000824680674
qm7_4387,-342.470033330669
qm7_4388,-342.470237975995
qm7_4389,-326.454005594934
qm7_439,-265.017380457933
qm7_4390,-327.701460434351
qm7_4391,-326.445999776566
qm7_4392,-322.848951640354
qm7_4393,-322.839474687863
qm7_4394,-305.437260823119
qm7_4395,-322.842625005878
qm7_4396,-322.855260342286
qm7_4397,-324.061940941002
qm7_4398,-322.855568498576
qm7_4399,-326.489335779316
qm7_44,-190.282622894641
qm7_440,-268.643933534373
qm7_4400,-324.056742285894
qm7_4401,-322.854439345001
qm7_4402,-326.488845258647
qm7_4403,-324.055267538677
qm7_4404,-322.855546081816
qm7_4405,-305.385073427871
qm7_4406,-324.061444001289
qm7_4407,-324.078219284606
qm7_4408,-325.294492819964
qm7_4409,-324.080814782507
qm7_441,-267.425322574203
qm7_4410,-327.721748235988
qm7_4411,-325.290540993011
qm7_4412,-324.081783340884
qm7_4413,-325.29203150135
qm7_4414,-321.595559745235
qm7_4415,-325.238928395344
qm7_4416,-304.242289127296
qm7_4417,-322.797989897785
qm7_4418,-324.079372005499
qm7_4419,-327.724720842128
qm7_442,-267.440104015137
qm7_4420,-325.289853669171
qm7_4421,-325.292018540005
qm7_4422,-324.079536167579
qm7_4423,-327.721185093251
qm7_4424,-325.288106210366
qm7_4425,-325.208414381665
qm7_4426,-325.211092201565
qm7_4427,-302.997026397964
qm7_4428,-325.212383572851
qm7_4429,-326.45301844831
qm7_443,-266.208488186734
qm7_4430,-326.444750964755
qm7_4431,-323.960814030911
qm7_4432,-326.449495957906
qm7_4433,-327.70863214063
qm7_4434,-326.541978460148
qm7_4435,-326.438868791814
qm7_4436,-341.302886028603
qm7_4437,-341.30009131472
qm7_4438,-289.400599485974
qm7_4439,-342.530217406529
qm7_444,-267.426640762436
qm7_4440,-342.491882937768
qm7_4441,-340.044611961098
qm7_4442,-342.485665153641
qm7_4443,-342.528826895552
qm7_4444,-361.110591548671
qm7_4445,-361.108085296714
qm7_4446,-362.332670992861
qm7_4447,-361.100000957397
qm7_4448,-362.310514615998
qm7_4449,-289.37884933961
qm7_445,-267.386709361202
qm7_4450,-359.850987413681
qm7_4451,-361.096635104735
qm7_4452,-362.306349710223
qm7_4453,-362.335287004546
qm7_4454,-322.806674872753
qm7_4455,-326.468158612215
qm7_4456,-324.047964221399
qm7_4457,-326.472195639557
qm7_4458,-326.474993694561
qm7_4459,-327.708415676978
qm7_446,-266.150422951235
qm7_4460,-289.431407843586
qm7_4461,-325.259193100498
qm7_4462,-325.307888466606
qm7_4463,-325.321215493634
qm7_4464,-325.319608774454
qm7_4465,-327.711048382208
qm7_4466,-327.724855155697
qm7_4467,-326.530831970871
qm7_4468,-326.547074927563
qm7_4469,-326.496582800781
qm7_447,-266.190500927587
qm7_4470,-324.092235125141
qm7_4471,-288.197490783988
qm7_4472,-327.710581012406
qm7_4473,-326.487159040492
qm7_4474,-327.722281102249
qm7_4475,-325.301405537898
qm7_4476,-327.72477004378
qm7_4477,-326.495382772151
qm7_4478,-326.52915460545
qm7_4479,-326.544459623905
qm7_448,-266.183448013192
qm7_4480,-326.493940488513
qm7_4481,-341.24536070885
qm7_4482,-288.187398655126
qm7_4483,-341.350926704321
qm7_4484,-341.245097576626
qm7_4485,-341.349727921653
qm7_4486,-341.255639444399
qm7_4487,-341.345809329524
qm7_4488,-342.467951026988
qm7_4489,-342.567019125973
qm7_449,-231.746680614467
qm7_4490,-342.468768006581
qm7_4491,-342.576797611814
qm7_4492,-340.135099662023
qm7_4493,-289.384584325965
qm7_4494,-274.630967052354
qm7_4495,-272.232537168551
qm7_4496,-342.465567007141
qm7_4497,-342.555315824434
qm7_4498,-342.466779188066
qm7_4499,-342.563778713868
qm7_45,-192.745846594312
qm7_450,-267.382835503494
qm7_4500,-342.481722216847
qm7_4501,-342.466070934446
qm7_4502,-342.573590717734
qm7_4503,-327.701604851545
qm7_4504,-361.177136396542
qm7_4505,-362.403301233374
qm7_4506,-288.15710043564
qm7_4507,-362.400041870246
qm7_4508,-362.399864130103
qm7_4509,-340.077201077526
qm7_451,-266.2173724791
qm7_4510,-340.106960185786
qm7_4511,-341.277302202024
qm7_4512,-341.29361214393
qm7_4513,-341.292323182891
qm7_4514,-341.31137935857
qm7_4515,-342.521137189506
qm7_4516,-342.518085423109
qm7_4517,-289.432677396969
qm7_4518,-342.549050522089
qm7_4519,-341.30404389106
qm7_452,-264.922478798682
qm7_4520,-342.474329135185
qm7_4521,-341.34044876623
qm7_4522,-342.517483785549
qm7_4523,-342.51222911174
qm7_4524,-342.461753287242
qm7_4525,-323.967860743274
qm7_4526,-326.480796990189
qm7_4527,-323.97773943086
qm7_4528,-304.220330734934
qm7_4529,-341.242840604863
qm7_453,-267.398505792031
qm7_4530,-341.243328447548
qm7_4531,-340.041837251752
qm7_4532,-342.469936408573
qm7_4533,-340.045932761793
qm7_4534,-342.466942454947
qm7_4535,-359.878550465302
qm7_4536,-361.104374708547
qm7_4537,-361.10442308485
qm7_4538,-361.116595044159
qm7_4539,-288.164355417459
qm7_454,-251.386842619591
qm7_4540,-362.332180118109
qm7_4541,-362.375881364979
qm7_4542,-361.10747234643
qm7_4543,-362.326861371131
qm7_4544,-342.454838038624
qm7_4545,-324.041304101232
qm7_4546,-324.042988756998
qm7_4547,-325.266266472295
qm7_4548,-326.47885002363
qm7_4549,-326.478889419918
qm7_455,-250.151622828925
qm7_4550,-290.660715505844
qm7_4551,-325.272442246288
qm7_4552,-326.482758292006
qm7_4553,-327.702430978709
qm7_4554,-322.856441031467
qm7_4555,-324.036689843734
qm7_4556,-322.782523878225
qm7_4557,-326.479380923606
qm7_4558,-324.047156535729
qm7_4559,-326.484878278197
qm7_456,-248.895058124945
qm7_4560,-324.052895245144
qm7_4561,-304.249152572226
qm7_4562,-322.860742945186
qm7_4563,-327.706489024706
qm7_4564,-327.727083046332
qm7_4565,-325.298545723864
qm7_4566,-325.275704509747
qm7_4567,-327.711070957795
qm7_4568,-326.479435963988
qm7_4569,-324.064950573598
qm7_457,-267.390547311161
qm7_4570,-325.292342656927
qm7_4571,-325.30648555043
qm7_4572,-302.991472082813
qm7_4573,-324.091537518792
qm7_4574,-327.722793751916
qm7_4575,-327.722641740288
qm7_4576,-325.295243560519
qm7_4577,-325.27555746534
qm7_4578,-325.27430865842
qm7_4579,-326.507842132042
qm7_458,-264.96588964913
qm7_4580,-327.71167802651
qm7_4581,-341.255423467076
qm7_4582,-341.255921242646
qm7_4583,-305.438118340877
qm7_4584,-341.328379205448
qm7_4585,-341.321758363419
qm7_4586,-342.491151656842
qm7_4587,-342.537911314749
qm7_4588,-342.48911801253
qm7_4589,-342.541216780221
qm7_459,-249.011687835747
qm7_4590,-342.489047020989
qm7_4591,-342.53086834096
qm7_4592,-341.328850294705
qm7_4593,-342.489250264667
qm7_4594,-289.398799588989
qm7_4595,-342.533709473218
qm7_4596,-342.486014016013
qm7_4597,-342.484452695922
qm7_4598,-342.536313369164
qm7_4599,-361.071534617757
qm7_46,-191.489881366662
qm7_460,-232.963516768146
qm7_4600,-361.07244512824
qm7_4601,-361.091370744872
qm7_4602,-361.181326100385
qm7_4603,-362.307501736535
qm7_4604,-362.401997588919
qm7_4605,-305.401502533211
qm7_4606,-274.63284374569
qm7_4607,-362.306412315174
qm7_4608,-362.413790071393
qm7_4609,-362.305408960171
qm7_461,-251.417293981465
qm7_4610,-362.394644472346
qm7_4611,-361.105226485386
qm7_4612,-361.19393488838
qm7_4613,-362.304634308435
qm7_4614,-362.396975114486
qm7_4615,-362.300561269441
qm7_4616,-362.301703792881
qm7_4617,-289.423115422575
qm7_4618,-362.408608434055
qm7_4619,-324.054260769425
qm7_462,-250.183189668499
qm7_4620,-325.255883722495
qm7_4621,-326.467702474548
qm7_4622,-325.273462883891
qm7_4623,-326.486362558007
qm7_4624,-327.701955278314
qm7_4625,-326.532574403534
qm7_4626,-325.316440224847
qm7_4627,-326.450793190055
qm7_4628,-305.464161673483
qm7_4629,-340.108958010142
qm7_463,-265.019076553172
qm7_4630,-341.221478739337
qm7_4631,-341.310879949236
qm7_4632,-342.465455470068
qm7_4633,-342.517990052793
qm7_4634,-342.521123194264
qm7_4635,-341.341726675989
qm7_4636,-342.458689655199
qm7_4637,-359.966570728407
qm7_4638,-361.078326408047
qm7_4639,-304.203164498838
qm7_464,-266.196699816335
qm7_4640,-362.322297301722
qm7_4641,-362.383441544247
qm7_4642,-362.334067212085
qm7_4643,-361.200854442903
qm7_4644,-362.315859547387
qm7_4645,-340.073286894322
qm7_4646,-340.047822994599
qm7_4647,-341.2628414215
qm7_4648,-342.482076511886
qm7_4649,-342.521425847916
qm7_465,-265.032542658923
qm7_4650,-305.388018225073
qm7_4651,-341.307726065403
qm7_4652,-362.323091354125
qm7_4653,-359.876585982641
qm7_4654,-362.293495373281
qm7_4655,-361.110976615261
qm7_4656,-326.474229995248
qm7_4657,-325.261650654695
qm7_4658,-324.089922998714
qm7_4659,-325.314982339241
qm7_466,-267.397997829098
qm7_4660,-325.272317575378
qm7_4661,-305.387219980092
qm7_4662,-326.475216579411
qm7_4663,-326.471201662633
qm7_4664,-326.480828397901
qm7_4665,-326.475131617796
qm7_4666,-326.477576769008
qm7_4667,-326.466721318909
qm7_4668,-326.474868145643
qm7_4669,-326.480447697161
qm7_467,-266.220936208077
qm7_4670,-326.486125544106
qm7_4671,-326.463691011375
qm7_4672,-288.202870055506
qm7_4673,-326.473493819474
qm7_4674,-327.702878528829
qm7_4675,-324.071144025513
qm7_4676,-327.713678675706
qm7_4677,-325.303623001798
qm7_4678,-325.308798183181
qm7_4679,-326.480893637309
qm7_468,-251.391676077802
qm7_4680,-326.488421940297
qm7_4681,-327.722187169953
qm7_4682,-327.728205973627
qm7_4683,-305.420099769249
qm7_4684,-325.22345346506
qm7_4685,-327.726181993929
qm7_4686,-325.30610617626
qm7_4687,-327.700312901074
qm7_4688,-326.534005533736
qm7_4689,-326.486836067777
qm7_469,-267.396821735553
qm7_4690,-326.531222540235
qm7_4691,-325.294478678165
qm7_4692,-327.711308540766
qm7_4693,-326.499942332865
qm7_4694,-289.448261044078
qm7_4695,-327.709835327304
qm7_4696,-326.506646428726
qm7_4697,-326.497257752551
qm7_4698,-341.261509891332
qm7_4699,-341.361701687262
qm7_47,-208.741071638824
qm7_470,-251.3923254315
qm7_4700,-342.472556778159
qm7_4701,-342.468269655874
qm7_4702,-342.558499892649
qm7_4703,-342.472414062117
qm7_4704,-342.467052879781
qm7_4705,-305.413756074796
qm7_4706,-342.564742394159
qm7_4707,-342.458149239885
qm7_4708,-342.552480385213
qm7_4709,-327.693248576924
qm7_471,-232.971130250353
qm7_4710,-361.179593185499
qm7_4711,-362.403909841688
qm7_4712,-362.387869145297
qm7_4713,-340.091670803957
qm7_4714,-340.106142450686
qm7_4715,-340.092443183076
qm7_4716,-287.005095309927
qm7_4717,-274.631517184358
qm7_4718,-340.091238830137
qm7_4719,-343.72455696589
qm7_472,-251.389710903265
qm7_4720,-343.731145907012
qm7_4721,-342.549923644753
qm7_4722,-341.317842716004
qm7_4723,-342.464012714632
qm7_4724,-341.33207570552
qm7_4725,-341.331458774093
qm7_4726,-342.508512668527
qm7_4727,-342.523055470088
qm7_4728,-288.201570526533
qm7_4729,-342.449685989969
qm7_473,-267.389022598582
qm7_4730,-342.528943059331
qm7_4731,-322.822973534581
qm7_4732,-324.085709382738
qm7_4733,-322.82365903517
qm7_4734,-326.489491866074
qm7_4735,-325.233230308746
qm7_4736,-326.490830054786
qm7_4737,-325.225659251201
qm7_4738,-326.48087240123
qm7_4739,-303.02479803947
qm7_474,-251.386971031484
qm7_4740,-325.3029431543
qm7_4741,-324.047596934145
qm7_4742,-326.545013193853
qm7_4743,-325.311749546482
qm7_4744,-324.050632019435
qm7_4745,-338.888740169939
qm7_4746,-338.88777061106
qm7_4747,-343.731551424952
qm7_4748,-340.1176810428
qm7_4749,-342.555716909671
qm7_475,-251.383212131939
qm7_4750,-303.023103098079
qm7_4751,-340.116677472006
qm7_4752,-359.949156122333
qm7_4753,-359.950919746602
qm7_4754,-359.947533904876
qm7_4755,-363.565136847639
qm7_4756,-363.562531860332
qm7_4757,-362.373817569001
qm7_4758,-361.173739857007
qm7_4759,-361.189548198663
qm7_476,-267.388141560859
qm7_4760,-362.386852173439
qm7_4761,-304.227245069403
qm7_4762,-361.174684400607
qm7_4763,-340.05822424539
qm7_4764,-342.45334402998
qm7_4765,-341.295846432961
qm7_4766,-342.566251791557
qm7_4767,-362.399871998888
qm7_4768,-341.251337910055
qm7_4769,-342.485347914081
qm7_477,-251.380190447774
qm7_4770,-341.265458450315
qm7_4771,-340.052764280876
qm7_4772,-303.0072455717
qm7_4773,-341.303193044949
qm7_4774,-341.315326662295
qm7_4775,-341.269032737782
qm7_4776,-342.533045873144
qm7_4777,-341.350526928825
qm7_4778,-341.318839421813
qm7_4779,-341.269055566
qm7_478,-250.125157602357
qm7_4780,-342.524153220536
qm7_4781,-342.510383992957
qm7_4782,-342.480585928926
qm7_4783,-304.203317667414
qm7_4784,-341.281430184504
qm7_4785,-342.509816568567
qm7_4786,-342.522966928915
qm7_4787,-342.476811964238
qm7_4788,-341.253363438167
qm7_4789,-325.214960192611
qm7_479,-252.624048240281
qm7_4790,-325.233115053261
qm7_4791,-341.235634184436
qm7_4792,-361.062983785922
qm7_4793,-326.457107440204
qm7_4794,-289.396413376781
qm7_4795,-325.213831008807
qm7_4796,-323.957706402081
qm7_4797,-342.455266105271
qm7_4798,-340.027356208298
qm7_4799,-342.473056472382
qm7_48,-158.143607645892
qm7_480,-251.388877252409
qm7_4800,-342.454220064308
qm7_4801,-362.296696724529
qm7_4802,-361.119532093658
qm7_4803,-361.078620051815
qm7_4804,-362.337010709793
qm7_4805,-289.431475654618
qm7_4806,-362.313065050359
qm7_4807,-342.465052358431
qm7_4808,-341.226277208659
qm7_4809,-341.241116551622
qm7_481,-250.132450742664
qm7_4810,-326.468206713525
qm7_4811,-326.481387823351
qm7_4812,-325.279177495957
qm7_4813,-326.479893363836
qm7_4814,-326.484690959176
qm7_4815,-326.473035577991
qm7_4816,-289.429644876658
qm7_4817,-326.463282887867
qm7_4818,-325.234429563567
qm7_4819,-325.275275969843
qm7_482,-234.198856723032
qm7_4820,-326.477688622361
qm7_4821,-326.479486409995
qm7_4822,-326.491104613661
qm7_4823,-326.460887775804
qm7_4824,-325.235643417231
qm7_4825,-325.275106182075
qm7_4826,-326.481730525435
qm7_4827,-305.429637451186
qm7_4828,-274.633505485189
qm7_4829,-327.700968534683
qm7_483,-251.390814913962
qm7_4830,-322.829381369716
qm7_4831,-322.81933095611
qm7_4832,-324.054277488109
qm7_4833,-322.861894602254
qm7_4834,-322.859356628211
qm7_4835,-325.310006948428
qm7_4836,-321.603925039558
qm7_4837,-324.095219108386
qm7_4838,-327.714783652607
qm7_4839,-289.432378400517
qm7_484,-252.622466725957
qm7_4840,-324.053874139415
qm7_4841,-322.791629787864
qm7_4842,-326.481473418146
qm7_4843,-324.062109923501
qm7_4844,-326.483314012602
qm7_4845,-324.064839131892
qm7_4846,-327.723633653703
qm7_4847,-327.728164862259
qm7_4848,-325.29282990293
qm7_4849,-325.228473383336
qm7_485,-251.39232527314
qm7_4850,-306.663495750513
qm7_4851,-322.810846896099
qm7_4852,-325.296328867604
qm7_4853,-324.050296145642
qm7_4854,-326.477835653281
qm7_4855,-324.06491288596
qm7_4856,-326.484338625647
qm7_4857,-324.051921076224
qm7_4858,-327.70697013387
qm7_4859,-325.280094612146
qm7_486,-250.141339455971
qm7_4860,-327.707090246312
qm7_4861,-304.160125563363
qm7_4862,-325.281215037099
qm7_4863,-327.695444229904
qm7_4864,-341.330716882983
qm7_4865,-341.330285473822
qm7_4866,-342.49021740739
qm7_4867,-342.492006187424
qm7_4868,-342.535593554816
qm7_4869,-341.261553889111
qm7_487,-251.385895469352
qm7_4870,-342.494357988334
qm7_4871,-342.472121726577
qm7_4872,-288.203133129232
qm7_4873,-342.519086016478
qm7_4874,-361.115491097269
qm7_4875,-361.102798574992
qm7_4876,-361.197336497609
qm7_4877,-362.309007980653
qm7_4878,-362.304507147191
qm7_4879,-362.398935194663
qm7_488,-250.134597130289
qm7_4880,-361.072357462746
qm7_4881,-362.312617384432
qm7_4882,-362.288548393158
qm7_4883,-305.398218256369
qm7_4884,-362.382238698496
qm7_4885,-325.264833397094
qm7_4886,-326.472370170395
qm7_4887,-326.487207230997
qm7_4888,-325.224535723633
qm7_4889,-326.485924600375
qm7_489,-268.625277329246
qm7_4890,-325.225084836566
qm7_4891,-327.705736519674
qm7_4892,-341.320247720725
qm7_4893,-343.733377059097
qm7_4894,-288.214517916801
qm7_4895,-343.735480854744
qm7_4896,-342.521133704881
qm7_4897,-361.182351218277
qm7_4898,-363.566797606028
qm7_4899,-363.565912145016
qm7_49,-208.828806681931
qm7_490,-266.200214778154
qm7_4900,-362.386902471244
qm7_4901,-340.029695572212
qm7_4902,-340.053930155833
qm7_4903,-341.276759906185
qm7_4904,-341.260066832597
qm7_4905,-288.20518671543
qm7_4906,-342.482753660877
qm7_4907,-342.478759341764
qm7_4908,-341.264362493943
qm7_4909,-342.529404350435
qm7_491,-268.618394344836
qm7_4910,-362.290083770883
qm7_4911,-363.569272801054
qm7_4912,-362.380079847458
qm7_4913,-361.053283160708
qm7_4914,-361.083797580451
qm7_4915,-362.293656832574
qm7_4916,-288.204208645441
qm7_4917,-362.402345521395
qm7_4918,-362.283409311986
qm7_4919,-325.306132566016
qm7_492,-267.426578792223
qm7_4920,-325.307355151171
qm7_4921,-325.309432100394
qm7_4922,-324.053902535351
qm7_4923,-325.211038899292
qm7_4924,-323.954740974029
qm7_4925,-326.450357211517
qm7_4926,-326.459484648721
qm7_4927,-288.208200049637
qm7_4928,-325.223114624521
qm7_4929,-323.96275196159
qm7_493,-232.975978435584
qm7_4930,-342.554184991481
qm7_4931,-340.124362677806
qm7_4932,-340.02454784294
qm7_4933,-342.455316238062
qm7_4934,-340.029774880038
qm7_4935,-342.456082784183
qm7_4936,-342.468452993515
qm7_4937,-362.391001736831
qm7_4938,-305.456188181083
qm7_4939,-274.631819137123
qm7_494,-266.197078894773
qm7_4940,-361.209238570461
qm7_4941,-361.179023684568
qm7_4942,-361.077877855822
qm7_4943,-362.291718767551
qm7_4944,-361.085191192687
qm7_4945,-362.316482673479
qm7_4946,-362.327372215678
qm7_4947,-342.464167583502
qm7_4948,-362.289960528625
qm7_4949,-341.272543084703
qm7_495,-264.998722178358
qm7_4950,-302.991138468021
qm7_4951,-341.29740697714
qm7_4952,-361.109579999927
qm7_4953,-362.381368981839
qm7_4954,-325.258694310588
qm7_4955,-325.222578831546
qm7_4956,-326.47197264637
qm7_4957,-326.468388370473
qm7_4958,-325.270475935883
qm7_4959,-325.25822259512
qm7_496,-268.633267593949
qm7_4960,-341.220829639008
qm7_4961,-305.395531411629
qm7_4962,-341.314869229326
qm7_4963,-361.149239403439
qm7_4964,-325.254456281311
qm7_4965,-326.472905823218
qm7_4966,-325.262908715961
qm7_4967,-325.264194053401
qm7_4968,-324.095561415014
qm7_4969,-324.116405588812
qm7_497,-266.204120487917
qm7_4970,-324.11616136935
qm7_4971,-325.343828608404
qm7_4972,-289.431694093034
qm7_4973,-324.095936281165
qm7_4974,-326.480431630246
qm7_4975,-326.470199741509
qm7_4976,-325.303814607553
qm7_4977,-326.506075774233
qm7_4978,-340.103866835753
qm7_4979,-341.310240328772
qm7_498,-268.630969586967
qm7_4980,-359.916288170997
qm7_4981,-340.152900776741
qm7_4982,-341.322680824113
qm7_4983,-305.430189312199
qm7_4984,-341.365658531255
qm7_4985,-340.10085527641
qm7_4986,-341.321304722973
qm7_4987,-359.972912339403
qm7_4988,-361.15469389605
qm7_4989,-361.193351412425
qm7_499,-266.207225095486
qm7_4990,-326.491242552053
qm7_4991,-340.100924322282
qm7_4992,-341.280759377001
qm7_4993,-305.386978010715
qm7_4994,-341.283304768606
qm7_4995,-340.127888928258
qm7_4996,-341.258928311522
qm7_4997,-340.11594950806
qm7_4998,-340.138164564239
qm7_4999,-340.123283324489
qm7_5,-153.538244580185
qm7_50,-208.812352694174
qm7_500,-268.617369511015
qm7_5000,-340.104915294434
qm7_5001,-340.113800960304
qm7_5002,-341.317264122712
qm7_5003,-340.106919118482
qm7_5004,-288.207900010409
qm7_5005,-340.046847323513
qm7_5006,-341.258446402813
qm7_5007,-359.913532583917
qm7_5008,-361.123489212103
qm7_5009,-341.251257386505
qm7_501,-267.425148951275
qm7_5010,-326.472241812669
qm7_5011,-326.479245491375
qm7_5012,-325.27058555186
qm7_5013,-326.458586946634
qm7_5014,-326.480939281077
qm7_5015,-304.184688087479
qm7_5016,-326.473295709028
qm7_5017,-326.475093385921
qm7_5018,-325.278175804503
qm7_5019,-324.086065395945
qm7_502,-266.164475306322
qm7_5020,-340.044582778943
qm7_5021,-324.07909760474
qm7_5022,-326.493502214718
qm7_5023,-326.466580482235
qm7_5024,-325.279538403476
qm7_5025,-326.475773334972
qm7_5026,-304.232890956731
qm7_5027,-340.072058079986
